Ticker,policy_weight
ASSET_01,0.98823076
ASSET_02,0.0013076953
ASSET_03,0.0013076953
ASSET_04,0.0013076953
ASSET_05,0.0013076953
ASSET_06,0.0013076953
ASSET_07,0.0013076953
ASSET_08,0.0013076953
ASSET_09,0.0013076953
ASSET_10,0.0013076953
