Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,3.385373515593011,0.0,0.0,5.387558957637869,0.6728989655215961,0.0,10.72312206029892,-1.2772906215464435
validation,23.50688785701157,0.0,0.0,9.099142205122318,3.387002549351772,3.333333333333333,10.249612033367153,29.076753911451842
all,9.226911164892805,0.0,0.0,6.660205529596873,2.136662649913253,0.0,10.616324543952942,7.407454800449987
