Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_training_reward,train_demo_excess_return,train_policy_excess_return,train_policy_training_reward,validation_demo_training_reward,validation_demo_excess_return,validation_policy_excess_return,validation_policy_training_reward,validation_t_statistic,validation_p_value,selected_checkpoint
49,-0.24613142013549805,-0.5139132142066956,0.2677817940711975,0.003967238590121269,-13.342970848083496,0.011011769063770771,0.011053938418626785,0.0010280185379087925,0.0009858488338068128,0.0059750741347670555,0.005107379052788019,-0.0016939640045166016,-0.0008262693881988525,-0.29582640774911734,0.612962693042544,False
50,-0.2463294267654419,-0.51397305727005,0.26764363050460815,0.0038705456536263227,-13.294525146484375,0.011011769063770771,0.011053938418626785,0.0010206260485574603,0.0009784563444554806,0.0059750741347670555,0.005107379052788019,-0.001704782247543335,-0.0008370876312255859,-0.2978174290354734,0.6136985491793713,False
51,-0.24709546566009521,-0.48327213525772095,0.23617666959762573,0.0038756756111979485,-13.244450569152832,0.011011769063770771,0.011053938418626785,0.0010066706454381347,0.0009645009995438159,0.0059750741347670555,0.005107379052788019,-0.0017101228004321456,-0.0008424281841143966,-0.2987635709132517,0.6140480631336739,False
52,-0.2471739500761032,-0.48363062739372253,0.23645667731761932,0.003908379934728146,-13.188199043273926,0.011011769063770771,0.011053938418626785,0.0009918416617438197,0.00094967195764184,0.0059750741347670555,0.005107379052788019,-0.0017154753440991044,-0.0008477807277813554,-0.2998133188275949,0.6144357229626138,False
53,-0.24764174222946167,-0.509401261806488,0.26175951957702637,0.003872368950396776,-13.13295841217041,0.011011769063770771,0.011053938418626785,0.0009785466827452183,0.0009363770368508995,0.0059750741347670555,0.005107379052788019,-0.0017204642063006759,-0.0008527695899829268,-0.30084953739637116,0.6148182549447281,False
54,-0.24767670035362244,-0.5099961757659912,0.2623194754123688,0.003929072059690952,-13.112614631652832,0.011011769063770771,0.011053938418626785,0.0009738410590216517,0.000931671354919672,0.0059750741347670555,0.005107379052788019,-0.001731139374896884,-0.0008634448167867959,-0.3031003596729749,0.6156487194201608,False
55,-0.24811244010925293,-0.49916625022888184,0.2510538101196289,0.003912702202796936,-13.139573097229004,0.011011769063770771,0.011053938418626785,0.0009766597067937255,0.0009344900608994067,0.0059750741347670555,0.005107379052788019,-0.001749312854371965,-0.0008816182380542159,-0.3070705455260594,0.6171120401739423,False
56,-0.24814647436141968,-0.4834967255592346,0.23535025119781494,0.003848562017083168,-13.22555160522461,0.011011769063770771,0.011053938418626785,0.000979574047960341,0.0009374044020660222,0.0059750741347670555,0.005107379052788019,-0.0017734766006469727,-0.0009057819843292236,-0.3125292731769936,0.6191207986816143,False
57,-0.2486565113067627,-0.5068162679672241,0.2581597566604614,0.0038956112693995237,-13.338772773742676,0.011011769063770771,0.011053938418626785,0.0009767570300027728,0.0009345873259007931,0.0059750741347670555,0.005107379052788019,-0.001796722412109375,-0.000929027795791626,-0.3176891040464481,0.6210161071886492,False
58,-0.24868863821029663,-0.5028517842292786,0.25416314601898193,0.0038293427787721157,-13.424233436584473,0.011011769063770771,0.011053938418626785,0.0009677300113253295,0.0009255603072233498,0.0059750741347670555,0.005107379052788019,-0.0018192112911492586,-0.0009515166166238487,-0.32260139005323824,0.6228173191059533,False
59,-0.24920034408569336,-0.4915720820426941,0.24237173795700073,0.003770873649045825,-13.504595756530762,0.011011769063770771,0.011053938418626785,0.0009517528233118355,0.0009095831774175167,0.0059750741347670555,0.005107379052788019,-0.0018385529983788729,-0.0009708583238534629,-0.32643769371159004,0.6242218189252053,False
60,-0.249468132853508,-0.4936838448047638,0.2442157119512558,0.003893045010045171,-13.467116355895996,0.011011769063770771,0.011053938418626785,0.0009323358535766602,0.0008901661494746804,0.0059750741347670555,0.005107379052788019,-0.0018549859523773193,-0.0009872913360595703,-0.3291480104108805,0.6252129240521282,False
61,-0.24993044137954712,-0.5003396272659302,0.25040918588638306,0.003768100868910551,-13.434952735900879,0.011011769063770771,0.011053938418626785,0.0009125204524025321,0.0008703507483005524,0.0059750741347670555,0.005107379052788019,-0.001873064087703824,-0.001005369471386075,-0.3321939793389859,0.6263256118032282,False
62,-0.2501751482486725,-0.5016553401947021,0.25148019194602966,0.0038241674192249775,-13.350994110107422,0.011011769063770771,0.011053938418626785,0.0008875413914211094,0.0008453716873191297,0.0059750741347670555,0.005107379052788019,-0.0018841326236724854,-0.0010164380073547363,-0.3333468407014435,0.6267464285942519,False
63,-0.25024327635765076,-0.5085386633872986,0.2582953870296478,0.0038619330152869225,-13.276165962219238,0.011011769063770771,0.011053938418626785,0.0008646328351460397,0.00082246313104406,0.0059750741347670555,0.005107379052788019,-0.0018907785415649414,-0.0010230839252471924,-0.3337144687554903,0.6268805826826096,False
64,-0.2507838010787964,-0.4954988360404968,0.24471502006053925,0.003729616990312934,-13.2505464553833,0.011011769063770771,0.011053938418626785,0.000850639829877764,0.0008084701839834452,0.0059750741347670555,0.005107379052788019,-0.0019283771980553865,-0.0010606825817376375,-0.3413886470517097,0.6296768787974638,False
65,-0.2512456774711609,-0.5001594424247742,0.24891376495361328,0.0037976684980094433,-13.309432029724121,0.011011769063770771,0.011053938418626785,0.0008338736952282488,0.00079170404933393,0.0059750741347670555,0.005107379052788019,-0.0019747435580939054,-0.0011070489417761564,-0.3516659980049722,0.6334091160714024,False
66,-0.2512318789958954,-0.5073374509811401,0.25610557198524475,0.003732642624527216,-13.4639253616333,0.011011769063770771,0.011053938418626785,0.0008156942785717547,0.0007735246326774359,0.0059750741347670555,0.005107379052788019,-0.002015531063079834,-0.001147836446762085,-0.3608673903248031,0.6367381088889587,False
67,-0.2519225478172302,-0.4908544719219208,0.23893190920352936,0.0036957315169274807,-13.563713073730469,0.011011769063770771,0.011053938418626785,0.00080037274165079,0.0007582030957564712,0.0059750741347670555,0.005107379052788019,-0.002062290906906128,-0.001194596290588379,-0.3725542373567087,0.6409488649893682,False
68,-0.2526187300682068,-0.5038806796073914,0.25126194953918457,0.0037222483661025763,-13.745234489440918,0.011011769063770771,0.011053938418626785,0.000781308684963733,0.0007391390390694141,0.0059750741347670555,0.005107379052788019,-0.0021030425559729338,-0.0012353479396551847,-0.3821652990638988,0.6443967441527243,False
69,-0.2520873248577118,-0.5076407194137573,0.25555339455604553,0.0036513505037873983,-13.796712875366211,0.011011769063770771,0.011053938418626785,0.0007396105211228132,0.0006974408752284944,0.0059750741347670555,0.005107379052788019,-0.002113437745720148,-0.0012457430129870772,-0.38270907555875056,0.6445914085295237,False
70,-0.25364136695861816,-0.4951475262641907,0.24150614440441132,0.003612822387367487,-13.772038459777832,0.011011769063770771,0.011053938418626785,0.0006913637043908238,0.0006491940002888441,0.0059750741347670555,0.005107379052788019,-0.0021022676955908537,-0.0012345730792731047,-0.37853080400844485,0.6430945123452521,False
71,-0.2543792128562927,-0.5113083720207214,0.2569291591644287,0.003782746149227023,-13.634692192077637,0.011011769063770771,0.011053938418626785,0.0006556009175255895,0.0006134312134236097,0.0059750741347670555,0.005107379052788019,-0.00213435897603631,-0.0012666642433032393,-0.38578056171982694,0.6456901245688542,False
72,-0.2550457715988159,-0.5007439851760864,0.24569819867610931,0.0037926053628325462,-13.703740119934082,0.011011769063770771,0.011053938418626785,0.0006349008181132376,0.0005927311140112579,0.0059750741347670555,0.005107379052788019,-0.002205461263656616,-0.0013377666473388672,-0.40365263511330346,0.6520547300854074,False
73,-0.25546014308929443,-0.5049746036529541,0.24951447546482086,0.003872786182910204,-13.878157615661621,0.011011769063770771,0.011053938418626785,0.0005863308906555176,0.0005441611865535378,0.0059750741347670555,0.005107379052788019,-0.002235066844150424,-0.001367372227832675,-0.41032436911313497,0.6544179682289695,False
74,-0.25667625665664673,-0.514557421207428,0.25788116455078125,0.0038971067406237125,-13.93741512298584,0.011011769063770771,0.011053938418626785,0.0005035870708525181,0.0004614173958543688,0.0059750741347670555,0.005107379052788019,-0.002208530902862549,-0.0013408362865447998,-0.40303394451097246,0.6518352258600584,False
75,-0.2566460371017456,-0.49561718106269836,0.23897115886211395,0.003979939501732588,-13.858163833618164,0.011011769063770771,0.011053938418626785,0.0004050951392855495,0.0003629254351835698,0.0059750741347670555,0.005107379052788019,-0.0021439313422888517,-0.0012762367259711027,-0.3887677109121072,0.646757308051956,False
76,-0.2571994662284851,-0.512219250202179,0.25501978397369385,0.004134811460971832,-13.789762496948242,0.011011769063770771,0.011053938418626785,0.0003138749161735177,0.00027170521207153797,0.0059750741347670555,0.005107379052788019,-0.0021773814223706722,-0.001309686922468245,-0.3978566004979654,0.6499960295329967,False
77,-0.25936704874038696,-0.5048987865447998,0.24553175270557404,0.004252154380083084,-13.884672164916992,0.011011769063770771,0.011053938418626785,0.00025468593230471015,0.00021251634461805224,0.0059750741347670555,0.005107379052788019,-0.002297049853950739,-0.001429355121217668,-0.43106730935414556,0.6617200557486238,False
78,-0.2604888081550598,-0.49719664454460144,0.23670783638954163,0.0043863882310688496,-14.243565559387207,0.011011769063770771,0.011053938418626785,0.00012397451791912317,8.180490840459242e-05,0.0059750741347670555,0.005107379052788019,-0.00233272323384881,-0.0014650285011157393,-0.44598820300957864,0.6669290321815426,False
79,-0.26026225090026855,-0.5513686537742615,0.2911064028739929,0.004385355859994888,-14.569287300109863,0.011011769063770771,0.011053938418626785,-0.00024357908114325255,-0.00028574877069331706,0.0059750741347670555,0.005107379052788019,-0.0020168304909020662,-0.0011491358745843172,-0.36804131109916133,0.6393252071890665,False
80,-0.2571386396884918,-0.4383578598499298,0.181219220161438,0.004772740416228771,-14.184077262878418,0.011011769063770771,0.011053938418626785,-0.0004730365762952715,-0.0005152062512934208,0.0059750741347670555,0.005107379052788019,-0.001922261668369174,-0.001054567052051425,-0.3482120844752216,0.6321564497442262,False
81,-0.2632053792476654,-0.5634827017784119,0.30027732253074646,0.004734527785331011,-14.338205337524414,0.011011769063770771,0.011053938418626785,-0.0007231454947032034,-0.0007653152570128441,0.0059750741347670555,0.005107379052788019,-0.002149045467376709,-0.00128135085105896,-0.4074154782751729,0.6533884521840282,False
82,-0.2688577473163605,-0.5130964517593384,0.2442387044429779,0.005510007031261921,-14.903943061828613,0.011011769063770771,0.011053938418626785,-0.0007928531267680228,-0.0008350229472853243,0.0059750741347670555,0.005107379052788019,-0.0027379393577575684,-0.0018702445086091757,-0.5594885661066834,0.7052607319288786,False
83,-0.26873907446861267,-0.47444528341293335,0.20570620894432068,0.005744923837482929,-15.708293914794922,0.011011769063770771,0.011053938418626785,-0.0011670778039842844,-0.0012092475080862641,0.0059750741347670555,0.005107379052788019,-0.002073913812637329,-0.00120621919631958,-0.3917166896218748,0.6478095272566735,False
84,-0.26864078640937805,-0.6014964580535889,0.3328556716442108,0.0066485218703746796,-15.642030715942383,0.011011769063770771,0.011053938418626785,-0.001259436714462936,-0.0013016064185649157,0.0059750741347670555,0.005107379052788019,-0.0016620159149169922,-0.0007943212985992432,-0.2809802674994802,0.6074609002157396,False
85,-0.27776360511779785,-0.5037174224853516,0.2259538322687149,0.0074050514958798885,-15.300373077392578,0.011011769063770771,0.011053938418626785,-0.0014328360557556152,-0.001475005759857595,0.0059750741347670555,0.005107379052788019,-0.00228710169903934,-0.001419407082721591,-0.4262787861999415,0.6600405487142385,False
86,-0.281749427318573,-0.49443870782852173,0.21268928050994873,0.008254977874457836,-16.75648307800293,0.011011769063770771,0.011053938418626785,-0.0014618400018662214,-0.001504009822383523,0.0059750741347670555,0.005107379052788019,-0.003120380686596036,-0.0022526858374476433,-0.6275333060363927,0.7270502213396015,False
87,-0.2769506871700287,-0.6247870922088623,0.3478364050388336,0.009256713092327118,-17.622135162353516,0.011011769063770771,0.011053938418626785,-0.0016976124607026577,-0.0017397821648046374,0.0059750741347670555,0.005107379052788019,-0.002410846995189786,-0.001543152378872037,-0.4025408978050245,0.6516602558455067,False
88,-0.2915361225605011,-0.5071172118186951,0.21558108925819397,0.010832121595740318,-17.58954620361328,0.011011769063770771,0.011053938418626785,-0.0021238357294350863,-0.0021660057827830315,0.0059750741347670555,0.005107379052788019,-0.0025628029834479094,-0.0016951089492067695,-0.37264995987209854,0.6409832717591684,False
89,-0.2957136631011963,-0.5171358585357666,0.2214221954345703,0.01225216593593359,-17.479732513427734,0.011011769063770771,0.011053938418626785,-0.002675851806998253,-0.002718021860346198,0.0059750741347670555,0.005107379052788019,-0.003167700720950961,-0.0023000058718025684,-0.5884080214488625,0.7146361720049192,False
90,-0.2960040867328644,-0.6432920098304749,0.3472879230976105,0.013258337043225765,-18.661252975463867,0.011011769063770771,0.011053938418626785,-0.003100853180512786,-0.003143023233860731,0.0059750741347670555,0.005107379052788019,-0.004029643721878529,-0.0031619486398994923,-0.8691409694494799,0.7963246811736523,False
91,-0.3085837960243225,-0.5187193751335144,0.2101355642080307,0.013240636326372623,-19.624130249023438,0.011011769063770771,0.011053938418626785,-0.003853675676509738,-0.0038958450313657522,0.0059750741347670555,0.005107379052788019,-0.004713934846222401,-0.003846239997074008,-0.8283252971875938,0.7855476829344724,False
92,-0.3190239667892456,-0.5766863822937012,0.25766241550445557,0.01602320931851864,-19.800214767456055,0.011011769063770771,0.011053938418626785,-0.004159343894571066,-0.0042015137150883675,0.0059750741347670555,0.005107379052788019,-0.006601780652999878,-0.005734086502343416,-1.0368444607571343,0.8365688914212986,False
