Ticker,policy_weight
ASSET_01,0.0011900712
ASSET_02,0.0011900712
ASSET_03,0.0011900712
ASSET_04,0.0011900712
ASSET_05,0.0011900712
ASSET_06,0.0011900712
ASSET_07,0.98928934
ASSET_08,0.0011900712
ASSET_09,0.0011900712
ASSET_10,0.0011900712
