Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,demo_mean_excess_vs_markowitz,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,policy_mean_excess_vs_markowitz,mean_abs_weight_error
train,1132.0,0.005715513601899147,0.00044801714830100536,0.0003077114524785429,0.006563086528331041,0.005855818744748831,0.005437071900814772,0.005428777541965246,0.004815901629626751,0.0011552843498066068,2.9269882361404598e-05,2.0975990992155857e-05,-0.0005919004324823618,0.10858426243066788
validation,284.0,0.00555919436737895,-0.00048780610086396337,-0.00013429105456452817,0.006189690437167883,0.005205679219216108,0.005703445058315992,0.005734599661082029,0.008022093214094639,0.000496205291710794,9.95985192275839e-06,4.111461385036819e-05,0.0023286081850528717,0.1066320464015007
all,1416.0,0.0056841615587472916,0.0002603237808216363,0.0002190612576669082,0.006488196086138487,0.005725423339754343,0.005490496754646301,0.005490114912390709,0.005458950996398926,0.001023096265271306,2.539696652092971e-05,2.5015093342517503e-05,-6.148707598185865e-06,0.10819271206855774
