Split,benchmark_component,equal_weight_component,restricted_random_component,markowitz_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,1.3431529091343073,0.058539597445411706,0.031463940004509534,-1.4780254590187554,1.1501718518261224,12.286857614121399,5.0,6.515055745840073,11.87710470767292
validation,-1.4622586483676336,0.019919697796837357,0.06167157104596251,5.7185314573086545,0.49579844069217055,8.323885741057655,5.0,6.397922784090042,11.759625475443606
all,0.7807949728284059,0.05079382412193263,0.03752256099204829,-0.015371766550867983,1.0195414766592121,12.806630789432745,5.0,6.491562724113464,13.18834913337001
