Epoch,train_total_loss,train_actor_loss,train_critic_loss,train_bc_loss,train_entropy,train_demo_training_reward,train_demo_excess_return,train_policy_excess_return,train_policy_excess_vs_equal_weight,train_policy_excess_vs_restricted_random,train_policy_excess_vs_markowitz,train_policy_training_reward,validation_demo_training_reward,validation_demo_excess_return,validation_policy_excess_return,validation_policy_excess_vs_equal_weight,validation_policy_excess_vs_restricted_random,validation_policy_training_reward,validation_policy_excess_vs_markowitz,validation_t_statistic,validation_p_value,best_epoch_so_far,selected_checkpoint
1,0.9171815030847197,-0.3564053114648421,1.273586803246443,0.03759826227443378,-13.232992512598475,0.00453278748318553,0.004675301723182201,0.00042934363591484725,1.0596358151815366e-05,-8.739136319491081e-06,-0.0006105739739723504,0.00028682962874881923,0.004352346062660217,0.003977158106863499,-0.0004971203743480146,6.45577074465109e-07,0.0001401657791575417,-0.00012193217844469473,0.0023192940279841423,-2.5260363886729484,0.9938667767870575,1.0,False
2,0.735280958516578,-0.36557748473224144,1.1008584429855481,0.03757909282568066,-13.022785091287817,0.00453278748318553,0.004675301723182201,0.000435791676864028,1.7044401829480194e-05,-2.2910930965736043e-06,-0.0006041259039193392,0.00029327766969799995,0.004352346062660217,0.003977158106863499,-0.00049876410048455,-9.981679340853589e-07,0.00013852203846909106,-0.00012357592640910298,0.002317650243639946,-2.5281562300973888,0.9939025851676553,1.0,False
3,0.6731239785083752,-0.39621292144165443,1.0693368954568645,0.03753703340747612,-13.041074152970062,0.00453278748318553,0.004675301723182201,0.0004420804907567799,2.333321754122153e-05,3.997723524662433e-06,-0.0005978370900265872,0.0002995664835907519,0.004352346062660217,0.003977158106863499,-0.000499197281897068,-1.4313509382191114e-06,0.00013808885705657303,-0.000124009107821621,0.002317216945812106,-2.526984485287376,0.9938828151721399,1.0,False
4,0.6326891651423154,-0.3898609269002301,1.0225500869526318,0.03750657633350651,-13.339009162534392,0.00453278748318553,0.004675301723182201,0.0004519163048826158,3.316903530503623e-05,1.3833542652719188e-05,-0.0005880012759007514,0.0003094022977165878,0.004352346062660217,0.003977158106863499,-0.0005593106616288424,-6.154473521746695e-05,7.797547004884109e-05,-0.00018412250210531056,0.002257103566080332,-2.6981640082285296,0.9962330804850631,1.0,False
5,0.5907496838743751,-0.3688524679595646,0.9596021489906086,0.03750167116391153,-13.48207895438438,0.00453278748318553,0.004675301723182201,0.00045744626550003886,3.8698999560438097e-05,1.936350599862635e-05,-0.0005824713152833283,0.00031493225833401084,0.004352346062660217,0.003977158106863499,-0.0005026040016673505,-4.8380502448708285e-06,0.00013468215183820575,-0.00012741581303998828,0.0023138104006648064,-2.5321090659544203,0.9939688585424804,1.0,False
6,0.5727185034779975,-0.35562331853401535,0.9283418163955562,0.037467467656756175,-13.569416238225392,0.00453278748318553,0.004675301723182201,0.0004495188477449119,3.0771581805311143e-05,1.1436088243499398e-05,-0.0005903987330384552,0.0003070048405788839,0.004352346062660217,0.003977158106863499,-0.0005028197192586958,-5.053802397014806e-06,0.00013446640514303,-0.00012763155973516405,0.0023135945666581392,-2.5278316346867387,0.9938971142237255,1.0,False
7,0.52133614484778,-0.3586138393488593,0.8799499886898046,0.03741550776401032,-13.38377148636098,0.00453278748318553,0.004675301723182201,0.000505831150803715,8.708386303624138e-05,6.774836947442964e-05,-0.0005340864881873131,0.0003633171145338565,0.004352346062660217,0.003977158106863499,-0.0004908081609755754,6.9577927206410095e-06,0.00014647799252998084,-0.00011561996507225558,0.0023256060667335987,-2.4270181387668077,0.9919705523248799,7.0,True
8,0.5219925738195368,-0.3209992566609972,0.8429918301821597,0.03710221025754903,-15.031100750531127,0.00453278748318553,0.004675301723182201,0.0005801572697237134,0.00016141000378411263,0.0001420745102223009,-0.00045976031105965376,0.00043764329166151583,0.004352346062660217,0.003977158106863499,-0.0006027263589203358,-0.00010496041795704514,3.455978003330529e-05,-0.00022753819939680398,0.0022136878687888384,-2.8305818314555493,0.9974533788528772,7.0,False
9,0.5412483905103097,-0.3997236716663037,0.94097206779307,0.03674099982241158,-14.462486423227334,0.00453278748318553,0.004675301723182201,0.0008324492373503745,0.000413701927755028,0.0003943664487451315,-0.00020746838708873838,0.0006899352301843464,0.004352346062660217,0.003977158106863499,-0.0014171625953167677,-0.0009193965815939009,-0.0007798764272592962,-0.0010419744066894054,0.0013992517488077283,-3.8141434988207332,0.9999103903974321,7.0,False
10,0.4252302113775651,-0.36744680077504493,0.7926770115909644,0.03648785038141466,-14.677523169276009,0.00453278748318553,0.004675301723182201,0.002125315833836794,0.0017065686406567693,0.0016872331034392118,0.0010853982530534267,0.001982801826670766,0.004352346062660217,0.003977158106863499,-0.0010891052661463618,-0.0005913393688388169,-0.00045181915629655123,-0.0007139171357266605,0.0017273090779781342,-2.232702974821046,0.9866929507103805,7.0,False
