Index,universe_id,tickers,rebalance_date,forward_end,samples,selected_objective,weighted_reward,blended_excess_reward
69,69,"COR,EQIX,EXE,HAS,HON,HSIC,KKR,NWSA,SJM,VST",2023-08-25,2023-09-01,1,mean_variance,0.024044840634966095,0.02404165267944336
70,70,"APA,ES,FITB,HCA,HSIC,INTC,IQV,KKR,MCHP,SATS",2025-04-04,2025-04-11,1,equal_weight,-0.0016333735578815617,-0.001558065414428711
71,71,"APO,CPRT,ES,FITB,FSLR,LH,NVR,PH,SATS,VRTX",2022-04-08,2022-04-14,1,min_variance,0.007879752306731574,0.007879257202148438
72,72,"ACGL,AME,APA,BF-B,BR,CDW,CMS,SJM,TMO,USB",2023-08-11,2023-08-18,1,mean_variance,0.002464787070061166,0.0024672746658325195
73,73,"ACGL,CHD,ETR,IQV,MAR,NTAP,SATS,STE,WY,XYL",2021-12-23,2021-12-31,1,risk_parity,-0.0002496123891889761,-0.00024950504302978516
74,74,"BF-B,CDNS,GOOG,HON,MSI,PSA,STE,TMO,TTD,VST",2024-09-20,2024-09-27,1,mean_variance,0.00021095957997114016,0.0002715587615966797
75,75,"AME,APA,AWK,EXE,GOOG,HAS,NCLH,POOL,RSG,STE",2023-09-08,2023-09-15,1,min_variance,0.00041247022298617717,0.0004124641418457031
76,76,"BKR,BR,CARR,CDNS,DHI,EXE,MSI,PANW,RSG,STE",2022-12-16,2022-12-23,1,mean_variance,0.0028609635993022365,0.002865314483642578
77,77,"AME,BR,GS,LMT,MDLZ,MSI,NCLH,SWK,VRT,VST",2022-06-17,2022-06-24,1,equal_weight,-0.0010331469183860354,-0.0010268688201904297
78,78,"APO,BR,COR,EXE,FTNT,HON,MDLZ,OKE,TAP,WFC",2024-02-16,2024-02-23,1,equal_weight,-0.0012221736424604262,-0.0012110471725463867
79,79,"CHD,HAS,LLY,LMT,MCHP,MDLZ,OMC,PSA,PSX,VRT",2024-08-23,2024-08-30,1,mean_variance,-0.00048324837229843083,-0.0004749298095703125
80,80,"ACGL,APA,GOOG,HON,HSIC,IQV,LMT,RF,TMO,WDC",2025-12-19,2025-12-26,1,equal_weight,-0.0013236449703440715,-0.0013148784637451172
81,81,"CHD,COR,ES,FSLR,OKE,TMO,TTD,USB,VST,WY",2023-06-30,2023-07-07,1,mean_variance,-0.0001775184285735632,-0.00016379356384277344
82,82,"BF-B,FTNT,GS,KKR,MAR,NVR,PH,POOL,SATS,WDC",2022-02-18,2022-02-25,1,equal_weight,-0.0006780009107402924,-0.0006763339042663574
83,83,"ACGL,AME,BIIB,COR,CPRT,HON,INTC,POOL,WFC,XYL",2025-06-06,2025-06-13,1,min_variance,0.002732794924713379,0.0027703046798706055
84,84,"ACGL,EXE,FSLR,GS,HCA,MCHP,MDLZ,MSI,NDAQ,NI",2024-06-07,2024-06-14,1,mean_variance,0.010151480656744902,0.010162591934204102
85,85,"AME,APO,BR,CDW,FCX,FITB,FTNT,OMC,PAYX,WFC",2024-10-11,2024-10-18,1,mean_variance,0.000523434691494068,0.0005323886871337891
86,86,"APP,CHD,CMS,ES,IBM,IQV,KKR,LMT,VRTX,YUM",2021-10-22,2021-10-29,1,mean_variance,0.003916979966184177,0.003946185111999512
87,87,"BKR,CARR,DHI,ES,EXE,FITB,INTC,NI,SATS,STE",2022-11-18,2022-11-25,1,min_variance,0.00829466600302967,0.008292913436889648
88,88,"AWK,CARR,DHI,FCX,HAS,IBM,MCHP,MDLZ,TMO,VRT",2025-02-14,2025-02-21,1,mean_variance,0.04568390921635186,0.045683860778808594
89,89,"AWK,BKR,CDNS,EQIX,GPN,HSIC,MAR,NCLH,PSX,STE",2025-06-06,2025-06-13,1,min_variance,0.0015318280460571256,0.001533210277557373
90,90,"APO,BR,COR,EQIX,HCA,MSI,PAYX,PSX,USB,XYL",2023-06-23,2023-06-30,1,equal_weight,-0.0014851189902584318,-0.0014857053756713867
91,91,"APP,CARR,CHD,EQIX,HON,NCLH,PANW,SWK,TAP,TTD",2025-04-17,2025-04-25,1,equal_weight,-0.00018088508845122298,-0.00018227100372314453
92,92,"ACGL,APA,AWK,CDNS,EXE,FSLR,LMT,RF,TAP,TRV",2025-06-27,2025-07-03,1,equal_weight,-0.002251989016264209,-0.0022498369216918945
93,93,"BF-B,BR,CDNS,CHD,FSLR,IQV,STE,USB,VTR,YUM",2023-03-31,2023-04-06,1,mean_variance,0.018975382590864644,0.018970906734466553
94,94,"ACGL,AWK,BKR,CDNS,FITB,IQV,NDAQ,TAP,TTD,WY",2025-10-03,2025-10-10,1,risk_parity,-0.0007957073255740667,-0.000796198844909668
95,95,"CDNS,GOOG,IBM,PANW,PSX,SBAC,SJM,VRT,XYL,YUM",2022-10-07,2022-10-14,1,mean_variance,0.017462143995889055,0.01746147871017456
96,96,"COR,CPRT,EXE,IBM,MAR,NCLH,PANW,PSA,SATS,VRT",2022-07-08,2022-07-15,1,equal_weight,-0.002984942497488271,-0.002965211868286133
97,97,"BR,CDNS,GPN,HCA,HON,LLY,NVR,PSX,RSG,VTR",2024-09-13,2024-09-20,1,equal_weight,-0.002195161105311139,-0.0021889805793762207
98,98,"AWK,GOOG,INTC,LMT,MDLZ,MSI,NDAQ,NI,VST,WDC",2024-06-21,2024-06-28,1,risk_parity,-0.00012800801097837295,-0.00011920928955078125
99,99,"ESS,IBM,MAR,OMC,PAYX,PH,RF,STE,VTR,WDC",2022-01-07,2022-01-14,1,equal_weight,-0.0007957494338624863,-0.0007849335670471191
100,100,"CDNS,FTNT,GPN,LLY,MAR,MSI,PANW,POOL,STE,VRT",2025-06-13,2025-06-20,1,mean_variance,0.006811027092104259,0.006812572479248047
101,101,"BF-B,BR,CARR,EQIX,FITB,NWSA,OKE,PANW,PSA,RSG",2022-04-29,2022-05-06,1,min_variance,0.007871776455484331,0.007880747318267822
102,102,"BR,CHD,EQIX,ETR,NWSA,PAYX,SATS,TMO,WY,YUM",2025-04-17,2025-04-25,1,equal_weight,-0.0019255420598074905,-0.0019316673278808594
103,103,"ESS,LLY,MSI,NI,OKE,PSA,PSX,TRV,VRTX,WDC",2021-05-14,2021-05-21,1,equal_weight,-0.0015314545791008417,-0.001501619815826416
104,104,"AME,GS,HAS,LLY,NTAP,PANW,TMO,VST,WDC,XYL",2025-04-04,2025-04-11,1,equal_weight,-0.0012479767055183664,-0.0012500286102294922
105,105,"ES,FSLR,HCA,HON,INTC,NDAQ,NWSA,RSG,SBAC,VST",2025-03-21,2025-03-28,1,min_variance,0.007660340698853489,0.00765758752822876
106,106,"BIIB,CPRT,EQIX,INTC,IQV,NI,NTAP,PAYX,PH,WY",2025-03-07,2025-03-14,1,equal_weight,-0.002578571043430898,-0.002583026885986328
107,107,"ACGL,CHD,COR,ESS,ETR,GPN,MDLZ,NI,RSG,SWK",2024-08-09,2024-08-16,1,equal_weight,-0.0024184223901784732,-0.002413511276245117
108,108,"BKR,COR,EXE,GS,IBM,MDLZ,PAYX,VST,WDC,WFC",2023-09-01,2023-09-08,1,min_variance,0.0035566433614947247,0.0035704970359802246
109,109,"AWK,CARR,ES,ETR,KKR,MSI,RSG,TRV,USB,VTR",2024-10-25,2024-11-01,1,min_variance,0.0003011951934790491,0.0003241896629333496
110,110,"ACGL,EQIX,EXE,HAS,IQV,KKR,LMT,OKE,OMC,SBAC",2022-09-16,2022-09-23,1,min_variance,0.016866739124775935,0.016868293285369873
111,111,"APP,BKR,CHD,CPRT,EXE,FCX,HSIC,INTC,USB,VST",2025-03-07,2025-03-14,1,equal_weight,-0.0005246954237167793,-0.0005258321762084961
112,112,"CHD,DHI,FITB,GS,HAS,PH,PSA,PSX,SJM,TMO",2024-01-26,2024-02-02,1,mean_variance,0.004520337124800879,0.004562258720397949
113,113,"ACGL,APP,AWK,CDNS,DHI,ETR,EXE,FCX,LLY,WFC",2023-08-04,2023-08-11,1,mean_variance,0.06779599960607571,0.06779611110687256
114,114,"AME,APP,CDNS,CDW,ESS,FITB,MSI,PSX,SWK,TAP",2023-10-27,2023-11-03,1,mean_variance,0.0032267777572171545,0.0032393932342529297
115,115,"COR,EQIX,FCX,KKR,LH,MAR,PH,POOL,PSX,WFC",2024-02-23,2024-03-01,1,mean_variance,0.013589895144437458,0.01358175277709961
116,116,"APO,APP,BF-B,BKR,CDW,CHD,FITB,PAYX,SWK,WFC",2021-07-09,2021-07-16,1,min_variance,0.016840280865374688,0.016836345195770264
117,117,"CHD,COR,GPN,INTC,STE,SWK,TRV,VRT,VST,VTR",2022-01-07,2022-01-14,1,min_variance,0.0009357437813791137,0.0009386539459228516
118,118,"APA,GPN,IQV,LMT,MCHP,PANW,PAYX,SBAC,VRTX,WDC",2022-07-22,2022-07-29,1,equal_weight,-0.0020866233463795324,-0.0020617246627807617
119,119,"BIIB,CDW,EQIX,ETR,FTNT,HAS,MCHP,PAYX,RF,SATS",2021-11-26,2021-12-03,1,mean_variance,0.020610286409936007,0.020598530769348145
120,120,"ACGL,APP,COR,FTNT,NCLH,OKE,RSG,SBAC,TRV,VST",2023-06-30,2023-07-07,1,equal_weight,-0.0016127524572121554,-0.0016041994094848633
121,121,"APP,COR,FCX,FITB,HSIC,INTC,MSI,PAYX,WFC,WY",2024-08-16,2024-08-23,1,risk_parity,0.0006458061033999263,0.0006803274154663086
122,122,"AWK,BR,CDW,CHD,ES,FITB,FTNT,GPN,NTAP,STE",2024-07-26,2024-08-02,1,mean_variance,0.029950629620717633,0.029946863651275635
123,123,"APA,APP,BIIB,BKR,BR,OMC,POOL,PSA,SJM,TRV",2023-09-01,2023-09-08,1,min_variance,0.006152550088633189,0.006155133247375488
124,124,"APO,APP,CARR,CPRT,HCA,HSIC,LH,NVR,PSX,VTR",2025-07-18,2025-07-25,1,equal_weight,-0.0007494407545307479,-0.0007249116897583008
125,125,"EXE,FCX,HAS,IQV,KKR,LLY,POOL,USB,WDC,XYL",2024-02-16,2024-02-23,1,mean_variance,-0.0007804934597184354,-0.000748753547668457
126,126,"APA,BIIB,CHD,GPN,NCLH,PANW,RF,STE,USB,WY",2021-09-24,2021-10-01,1,mean_variance,0.00902781084850509,0.009088337421417236
127,127,"ESS,FITB,GPN,HAS,IBM,IQV,MSI,OKE,POOL,VTR",2025-02-07,2025-02-14,1,mean_variance,0.02119795857915762,0.021195054054260254
128,128,"BF-B,CDW,EXE,FTNT,HAS,LH,PH,TTD,WDC,WY",2024-03-01,2024-03-08,1,min_variance,-0.00020440947708892887,-0.00020128488540649414
129,129,"APP,BIIB,CHD,MSI,NWSA,OKE,TAP,TRV,WDC,WFC",2024-06-21,2024-06-28,1,equal_weight,-0.001735454118298711,-0.0017338991165161133
130,130,"APA,BF-B,CDW,FTNT,MCHP,NVR,PSX,TMO,VST,WFC",2024-02-16,2024-02-23,1,mean_variance,0.0184028478862666,0.018399834632873535
131,131,"APP,ETR,FCX,GPN,MSI,STE,SWK,TAP,VTR,WFC",2024-01-26,2024-02-02,1,mean_variance,0.007033859437863162,0.007129788398742676
132,132,"AWK,CMS,NDAQ,PSX,STE,TRV,USB,VRTX,WDC,WFC",2021-10-15,2021-10-22,1,equal_weight,-0.0011534827155591904,-0.0011423826217651367
133,133,"DHI,GS,HSIC,LMT,NDAQ,PAYX,USB,VRTX,VST,WDC",2024-02-02,2024-02-09,1,min_variance,0.00010078272498811696,0.00010210275650024414
134,134,"AME,AWK,ESS,EXE,LMT,MAR,NWSA,PAYX,SWK,VST",2025-04-04,2025-04-11,1,equal_weight,-0.0016753680678600568,-0.0015753507614135742
135,135,"APA,BR,DHI,INTC,LMT,MDLZ,MSI,POOL,VST,VTR",2022-11-04,2022-11-11,1,equal_weight,-0.0011198878698402976,-0.0011230707168579102
136,136,"BF-B,CMS,CPRT,ES,GS,HCA,NDAQ,RSG,TMO,WDC",2024-04-19,2024-04-26,1,mean_variance,-0.001851472483811241,-0.0018420219421386719
137,137,"APA,APO,CMS,FSLR,GOOG,IQV,LLY,OMC,VTR,WDC",2021-06-25,2021-07-02,1,mean_variance,0.01790073127486494,0.017902493476867676
138,138,"ACGL,APP,BKR,ETR,PAYX,SATS,SWK,TAP,TMO,VTR",2023-01-20,2023-01-27,1,mean_variance,0.008798329243875016,0.008833527565002441
139,139,"APP,CDW,COR,EXE,FITB,HON,POOL,SBAC,VRTX,VST",2023-06-30,2023-07-07,1,equal_weight,-0.0017841246100198265,-0.0017814040184020996
140,140,"BR,GPN,LH,NI,NWSA,RSG,STE,VST,VTR,YUM",2026-03-06,2026-03-13,1,min_variance,0.0021860264886166326,0.0021848678588867188
141,141,"COR,HAS,HCA,INTC,IQV,OMC,PSA,TRV,TTD,WY",2022-05-27,2022-06-03,1,equal_weight,-0.0016235956537427264,-0.0016137957572937012
142,142,"APA,BF-B,CMS,FSLR,HON,NI,OMC,PH,SJM,TTD",2022-09-16,2022-09-23,1,risk_parity,0.002255904163252755,0.002258002758026123
143,143,"APO,CDW,DHI,GPN,MDLZ,NI,SJM,TMO,VRTX,WY",2023-05-05,2023-05-12,1,mean_variance,0.0006882122064240975,0.0006949901580810547
144,144,"COR,LH,NCLH,NI,NTAP,OMC,PSX,SATS,TMO,WDC",2026-03-27,2026-04-02,1,mean_variance,0.0010674342028165575,0.0011497735977172852
145,145,"BR,FSLR,GPN,HCA,MDLZ,NCLH,RSG,SJM,TTD,WDC",2025-07-18,2025-07-25,1,mean_variance,0.015727783987415842,0.015726685523986816
146,146,"CHD,CPRT,HAS,PAYX,PH,POOL,PSX,SATS,TRV,VST",2021-07-02,2021-07-09,1,mean_variance,0.013849629464175875,0.01385796070098877
147,147,"BIIB,ESS,HCA,HSIC,IQV,KKR,LLY,TAP,VRTX,VST",2022-07-01,2022-07-08,1,mean_variance,0.015063489970701602,0.015067458152770996
148,148,"AME,APO,EXE,INTC,KKR,MDLZ,PSA,TTD,VRT,XYL",2025-05-23,2025-05-30,1,min_variance,0.0007925633293349376,0.0008105039596557617
149,149,"CMS,FCX,GOOG,HON,IBM,NCLH,NI,PANW,PSA,SJM",2021-08-13,2021-08-20,1,min_variance,0.00956706738569213,0.00956195592880249
150,150,"APO,DHI,FTNT,INTC,IQV,KKR,MAR,NI,PH,PSA",2025-07-18,2025-07-25,1,min_variance,0.007756518435081454,0.007754325866699219
151,151,"BIIB,BKR,CDW,COR,ESS,MCHP,PANW,SJM,STE,VTR",2022-09-23,2022-09-30,1,mean_variance,0.05430874069896867,0.05430877208709717
152,152,"CDW,CHD,GOOG,KKR,OKE,PANW,PSA,SATS,STE,WY",2025-11-07,2025-11-14,1,mean_variance,-0.0005186773037670183,-0.00047534704208374023
153,153,"AWK,CARR,EQIX,HCA,IQV,NCLH,NWSA,PSX,RF,SATS",2022-10-14,2022-10-21,1,mean_variance,0.002714153198447881,0.0028018951416015625
154,154,"CDW,CHD,DHI,ES,FSLR,FTNT,HAS,INTC,POOL,VRTX",2023-06-23,2023-06-30,1,min_variance,-3.821434281008029e-05,-3.6597251892089844e-05
155,155,"APP,DHI,ETR,GOOG,MAR,NVR,RF,SBAC,TMO,VTR",2024-08-09,2024-08-16,1,equal_weight,-0.0025833340608489557,-0.0025877952575683594
156,156,"GOOG,HCA,IQV,LH,MDLZ,RSG,SATS,STE,TRV,YUM",2021-12-17,2021-12-23,1,min_variance,0.00319826696067114,0.0031965970993041992
157,157,"BKR,EQIX,HON,LMT,NTAP,PH,POOL,SJM,VST,WFC",2024-02-02,2024-02-09,1,equal_weight,-0.0019287682000424097,-0.0019298195838928223
158,158,"BR,CDNS,ESS,EXE,HAS,NI,NWSA,POOL,SJM,STE",2023-10-27,2023-11-03,1,mean_variance,0.004732216843964162,0.004729509353637695
159,159,"APP,CMS,COR,HCA,NI,PAYX,PSX,TAP,VRTX,XYL",2025-03-14,2025-03-21,1,mean_variance,0.0065367375629910825,0.006543874740600586
