Split,samples,demo_mean_excess_return,policy_mean_excess_return,demo_mean_raw_return,policy_mean_raw_return,mean_abs_weight_error
train,204.0,0.0054228780791163445,-0.00031181148369796574,0.008313060738146305,0.0025682321283966303,0.16191017627716064
validation,52.0,0.004568594507873058,0.005142306908965111,0.002212174702435732,0.0027735931798815727,0.15872929990291595
all,256.0,0.005249351728707552,0.0009881900623440742,0.007073818705976009,0.00280207977630198,0.1583285629749298
