Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,-0.14074744882426196,0.0,0.0,3.0937408654389125,-0.8599583731505932,0.0,3.124195262789724,-1.0311602193256668
validation,1.28221177074625,0.0,0.0,1.7746210078181264,3.0194352204099926,3.333333333333333,2.869986221194266,6.539615111113436
all,0.17798762544210256,0.0,0.0,2.8425066835491233,0.48215455176734234,0.0,3.032355979084968,0.47029288167360006
