Ticker,policy_weight
ASSET_01,0.07657986
ASSET_02,0.14949745
ASSET_03,0.07675897
ASSET_04,0.15440764
ASSET_05,0.07662017
ASSET_06,0.07679585
ASSET_07,0.0765511
ASSET_08,0.077101246
ASSET_09,0.15860926
ASSET_10,0.07707844
