Split,samples,demo_mean_excess_return,policy_mean_excess_return,demo_mean_raw_return,policy_mean_raw_return,mean_abs_weight_error
train,204.0,0.006359703838825226,-4.691616049967706e-05,0.009613734669983387,0.0031985309906303883,0.05206992104649544
validation,52.0,0.007321414537727833,0.00042766446131281555,0.008702685125172138,0.0017936103977262974,0.04783310368657112
all,256.0,0.006555051077157259,5.932990461587906e-05,0.009428678080439568,0.0029230033978819847,0.05053926631808281
