RebalanceDate,turnover
2015-07-10,0.0
2015-07-17,0.0013973316580952189
2015-07-24,7.632783294297951e-17
2015-07-31,0.0009546843178282957
2015-08-07,0.0008870648846700871
2015-08-14,0.0004143679431877906
2015-08-21,0.005561980136522697
2015-08-28,0.015031892593409847
2015-09-04,0.0008042766071325383
2015-09-11,0.0006573842628961532
2015-09-18,0.0012798828228299877
2015-09-25,0.001292852198731001
2015-10-02,0.0016387965865801088
2015-10-09,0.0009046261905102312
2015-10-16,0.0003195553605779902
2015-10-23,0.0011398297161900328
2015-10-30,0.000547098322585482
2015-11-06,0.0
2015-11-13,0.0005383555392925315
2015-11-20,0.0010065372800575137
2015-11-27,0.0
2015-12-04,0.0018561234627516437
2015-12-11,0.0002519044166322468
2015-12-18,0.000907756628041767
2015-12-24,0.0004946433797883357
2015-12-31,0.000287956125008218
2016-01-08,0.0006923563715391379
2016-01-15,0.0016755469643917609
2016-01-22,0.0029549864006269827
2016-01-29,0.0005794773041322768
2016-02-05,0.0017923023803175925
2016-02-12,0.001183374022963063
2016-02-19,0.0005027480275172636
2016-02-26,0.00026793748110136295
2016-03-04,0.0006442774128987069
2016-03-11,0.0007171185146759365
2016-03-18,0.0005451907544797366
2016-03-24,0.00037446070106912643
2016-04-01,0.0011496559612702364
2016-04-08,0.0011514386262069798
2016-04-15,0.0005799744249552347
2016-04-22,0.0009357075742379428
2016-04-29,0.000265206762977907
2016-05-06,0.000802840056293469
2016-05-13,0.0008158970442570038
2016-05-20,0.00020613748684032707
2016-05-27,0.000518354863706369
2016-06-03,0.0
2016-06-10,0.0005670152508707033
2016-06-17,0.0007085522467800767
2016-06-24,0.011047289435105474
2016-07-01,0.000608541189435062
2016-07-08,0.0007855025746209693
2016-07-15,0.0007187833049316777
2016-07-22,0.00020474728162549194
2016-07-29,0.0004992849649751718
2016-08-05,0.0002860435184986812
2016-08-12,0.0
2016-08-19,0.00031406128705658426
2016-08-26,0.009401696510047644
2016-09-02,0.0016598466139387189
2016-09-09,0.0010473309230267236
2016-09-16,6.245004513516506e-17
2016-09-23,0.0006252721447833134
2016-09-30,0.002352521125585469
2016-10-07,0.0006243247640789762
2016-10-14,0.0003263005866406127
2016-10-21,0.0009831222100353462
2016-10-28,0.0006782036296331395
2016-11-04,0.0004795186502404569
2016-11-11,0.0012881558097902548
2016-11-18,0.0017037136263000213
2016-11-25,0.0
2016-12-02,0.0016268941115849395
2016-12-09,0.0016193518881511063
2016-12-16,0.0022055793738482016
2016-12-23,0.0017195433484106099
2016-12-30,0.00041826308572122384
2017-01-06,0.001855671459246394
2017-01-13,0.0036752073390252105
2017-01-20,0.0019342026093755182
2017-01-27,0.0015481168716487137
2017-02-03,0.0029634909648869195
2017-02-10,0.0032355210103625007
2017-02-17,0.0018277025264606325
2017-02-24,0.0009191452377863146
2017-03-03,0.0015352735986636223
2017-03-10,0.0
2017-03-17,0.0005469828700976689
2017-03-24,0.0012064511113589887
2017-03-31,0.0011976413754018825
2017-04-07,0.00142995716116269
2017-04-13,0.0007429642172842241
2017-04-21,0.0010172440652864573
2017-04-28,0.0008441810979849737
2017-05-05,0.0
2017-05-12,0.0005255637890946019
2017-05-19,0.0011304805848500812
2017-05-26,0.0
2017-06-02,0.0
2017-06-09,0.0016610192956428363
2017-06-16,0.002046464372133912
2017-06-23,0.0030252004376473407
2017-06-30,0.01824102340343594
2017-07-07,0.004225314352058605
2017-07-14,0.004822177123145234
2017-07-21,0.001958025336373584
2017-07-28,0.0011482673365123958
2017-08-04,0.0008161443387200637
2017-08-11,0.002900097107054897
2017-08-18,0.004543635149092166
2017-08-25,0.001205922141459273
2017-09-01,0.0008624859396397164
2017-09-08,0.001561216767212624
2017-09-15,0.003932395060156843
2017-09-22,0.0031569346663222753
2017-09-29,0.00169823381326948
2017-10-06,0.002185895453307732
2017-10-13,0.0
2017-10-20,0.000799900975691048
2017-10-27,0.0015669819064654048
2017-11-03,0.001139881456818724
2017-11-10,0.007686972585628636
2017-11-17,0.0030645348191867955
2017-11-24,0.0023517096247059055
2017-12-01,0.003380057280496361
2017-12-08,0.0006441558407967451
2017-12-15,0.004652818399995401
2017-12-22,0.0
2017-12-29,0.0
2018-01-05,0.0
2018-01-12,0.0011182950340477213
2018-01-19,0.001076171385956906
2018-01-26,0.0012243349659054534
2018-02-02,0.0037599167015222035
2018-02-09,0.012898893215445746
2018-02-16,0.0007181510122404172
2018-02-23,0.0008941824499911835
2018-03-02,0.0007073217469362944
2018-03-09,0.002621151111796609
2018-03-16,0.0026199141942768664
2018-03-23,0.0037505757231992357
2018-03-29,0.0049602884379292625
2018-04-06,0.006231533944762363
2018-04-13,0.001030106893299472
2018-04-20,0.002220178004470802
2018-04-27,0.003991189834329778
2018-05-04,0.002196857227664835
2018-05-11,0.0015693896582317235
2018-05-18,0.0012161554053317508
2018-05-25,6.245004513516506e-17
2018-06-01,0.0029983131592194526
2018-06-08,0.0
2018-06-15,0.0016723846621039332
2018-06-22,0.0010317955212410315
2018-06-29,0.0013939414377527604
2018-07-06,0.0006531056907981905
2018-07-13,0.0018664237209907106
2018-07-20,0.0
2018-07-27,0.0008605720569265507
2018-08-03,0.0008331887434391769
2018-08-10,0.0014413470504722956
2018-08-17,0.002501467011920222
2018-08-24,0.0018356053799568617
2018-08-31,0.0011456591120950071
2018-09-07,0.0009512669777539118
2018-09-14,0.0006530717505604591
2018-09-21,0.0005423827609565765
2018-09-28,0.0003116379325122792
2018-10-05,0.0010558705147373157
2018-10-12,0.004743948508999576
2018-10-19,0.0011734285916742623
2018-10-26,0.0026164215347828923
2018-11-02,0.000729305195304196
2018-11-09,0.00092003671322749
2018-11-16,0.0010839081512646273
2018-11-23,0.0005782488548238193
2018-11-30,0.000973218114359034
2018-12-07,0.001851048561361833
2018-12-14,0.000285072868034926
2018-12-21,0.002451679855024362
2018-12-28,0.006928057020417273
2019-01-04,0.0017345207396159273
2019-01-11,0.00028840831206484313
2019-01-18,0.0006084315705150792
2019-01-25,0.0007549932202482387
2019-02-01,0.001099012840565683
2019-02-08,0.005295283930152682
2019-02-15,0.0009028532252973454
2019-02-22,0.00028145567766912905
2019-03-01,0.0007468645711095276
2019-03-08,0.000415628842955245
2019-03-15,0.0012696039755737375
2019-03-22,0.00046258357409947534
2019-03-29,0.0030876245641131457
2019-04-05,0.0021203549394831003
2019-04-12,0.0022333779291869235
2019-04-18,0.00034597194950394816
2019-04-26,0.001024087577593244
2019-05-03,0.0010988234578830358
2019-05-10,0.0021197539165110704
2019-05-17,0.0008093438254101401
2019-05-24,0.000291326498593876
2019-05-31,0.0022873321687920667
2019-06-07,0.0010224203401218504
2019-06-14,0.0
2019-06-21,0.0004562863605025308
2019-06-28,0.0011267664274452471
2019-07-05,0.000294339842770934
2019-07-12,0.0013028082764878768
2019-07-19,0.00037968170800040807
2019-07-26,6.245004513516506e-17
2019-08-02,0.0006539397990450377
2019-08-09,0.0008669223427451925
2019-08-16,0.0023910926214791572
2019-08-23,0.0027824051986210033
2019-08-30,0.0018308803847981031
2019-09-06,0.0008342237185953033
2019-09-13,0.0003261571997062451
2019-09-20,0.0
2019-09-27,0.0011518993149071538
2019-10-04,0.0008429870528036329
2019-10-11,0.0013223930704708772
2019-10-18,0.0017666657477717132
2019-10-25,0.0021457606060343096
2019-11-01,0.0021593596932761652
