Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.95214200370307,19.973141291170972,14.977958692514239,9.99882005971148,14.984283556604257,10.0,0.0,99.88634560370402
validation,29.99298552728555,19.989551910756635,14.992414561655114,9.999668061676218,14.141491299088424,10.0,0.0,99.11611136046194
all,29.96740026214157,19.97776229163265,14.982192396619775,9.99908441026725,14.992517297409973,10.0,0.0,99.91895665807122
