Ticker,policy_weight
ASSET_01,9.99991e-07
ASSET_02,9.99991e-07
ASSET_03,9.99991e-07
ASSET_04,9.99991e-07
ASSET_05,0.99999106
ASSET_06,9.99991e-07
ASSET_07,9.99991e-07
ASSET_08,9.99991e-07
ASSET_09,9.99991e-07
ASSET_10,9.99991e-07
