Split,samples,demo_mean_training_reward,policy_mean_excess_return,policy_mean_training_reward,demo_mean_raw_return,demo_mean_excess_return,demo_mean_excess_vs_equal_weight,demo_mean_excess_vs_restricted_random,policy_mean_raw_return,policy_mean_excess_vs_equal_weight,policy_mean_excess_vs_restricted_random,mean_abs_weight_error
train,67.0,0.03752541169524193,0.03542378172278404,0.03752541169524193,0.048788897693157196,0.03542378172278404,0.036556147038936615,0.03755083307623863,0.048788897693157196,0.036556147038936615,0.03755083307623863,0.0
validation,17.0,0.04533844813704491,0.04741453006863594,0.04533844813704491,0.054242223501205444,0.04741453006863594,0.04196431487798691,0.04179558902978897,0.054242223501205444,0.04196431487798691,0.04179558902978897,0.0
all,84.0,0.03910662606358528,0.037850476801395416,0.03910662606358528,0.04989255219697952,0.037850476801395416,0.037650659680366516,0.038409896194934845,0.04989255219697952,0.037650659680366516,0.038409896194934845,0.0
