Split,benchmark_component,equal_weight_component,restricted_random_component,raw_return_component,significance_component,significance_bonus,weight_error_penalty,composite_score
train,29.949775343648547,19.973298038107703,14.983584302369621,9.998843208560013,14.987510639660915,10.0,0.0,99.8930115323468
validation,29.995431807154713,19.990942930906584,14.99297412074444,9.99961131132702,14.16487834992781,10.0,0.0,99.14383852006056
all,29.969077348594347,19.978544813406614,14.98617452419701,9.999072320777996,14.99370027478367,10.0,0.0,99.92656928175964
